,res,start,end
a corto y medio plazo,59,1950,2008
a la acumulación de capital,59,1950,2008
a la hora de decidir,59,1950,2008
a la hora de estudiar,59,1950,2008
a la hora de realizar,59,1950,2008
a mediados de los años,59,1950,2008
a través de la compra,59,1950,2008
a través de la televisión,59,1950,2008
a través de procesos de,59,1950,2008
acceso a los medios de,59,1950,2008
al logro de los objetivos,59,1950,2008
al resto de la economía,59,1950,2008
alto comisionado de las naciones,59,1950,2008
amplias capas de la población,59,1950,2008
asistencia social y salud pública,59,1950,2008
banco central de costa rica,59,1950,2008
boletín oficial de las cortes,59,1950,2008
caída de los precios del,59,1950,2008
centro de estudios monetarios latinoamericanos,59,1950,2008
ciencia y de la tecnología,59,1950,2008
comisionado de las naciones unidas,59,1950,2008
como parte del proceso de,59,1950,2008
comunidad europea del carbón y,59,1950,2008
consecución de los objetivos de,59,1950,2008
convención de las naciones unidas,59,1950,2008
crear las condiciones para que,59,1950,2008
cámara nacional de apelaciones en,59,1950,2008
de américa latina en los,59,1950,2008
de asistencia social y salud,59,1950,2008
de comercio y de agricultura,54,1950,2003
de derechos humanos de las,59,1950,2008
de estudios internacionales de la,59,1950,2008
de fuerza de trabajo en,59,1950,2008
de investigación y desarrollo de,59,1950,2008
de la ciencia y tecnología,59,1950,2008
de la correlación de fuerzas,59,1950,2008
de la europa del este,59,1950,2008
de la evaluación de los,59,1950,2008
de la inversión extranjera en,59,1950,2008
de la sociedad de masas,59,1950,2008
de la universidad de las,59,1950,2008
de las economías de la,59,1950,2008
de las necesidades básicas de,59,1950,2008
de las organizaciones no gubernamentales,59,1950,2008
de las tasas de crecimiento,59,1950,2008
de los grupos de presión,59,1950,2008
de los mecanismos de control,59,1950,2008
de los países en vías,59,1950,2008
de los proyectos de desarrollo,59,1950,2008
de los proyectos de inversión,59,1950,2008
de los recursos humanos de,59,1950,2008
de los recursos naturales no,59,1950,2008
de los trabajadores por cuenta,59,1950,2008
de recursos humanos y materiales,59,1950,2008
de régimen jurídico de las,59,1950,2008
del banco central de costa,59,1950,2008
del carbón y del acero,59,1950,2008
del código sustantivo del trabajo,59,1950,2008
del grupo de trabajo sobre,59,1950,2008
del instituto nacional de cultura,59,1950,2008
del mercado de trabajo y,59,1950,2008
del partido socialista obrero español,59,1950,2008
del reglamento de la citada,32,1950,1981
del sistema en su conjunto,59,1950,2008
del tratado de libre comercio,59,1950,2008
depende en gran medida del,59,1950,2008
desarrollo económico y social que,59,1950,2008
desde la perspectiva de los,59,1950,2008
desigualdad en la distribución del,59,1950,2008
disposición del ciudadano presidente de,53,1950,2002
el acceso a los medios,59,1950,2008
el departamento de santa cruz,59,1950,2008
el estado de baja california,59,1950,2008
el inicio de la guerra,59,1950,2008
el inicio de un proceso,59,1950,2008
el lado de la oferta,59,1950,2008
el marco de la ley,59,1950,2008
el marco en el que,59,1950,2008
el mercado de trabajo en,59,1950,2008
el ministerio de salud y,59,1950,2008
el periódico oficial del estado,59,1950,2008
el punto de vista tecnológico,59,1950,2008
el secretario de hacienda y,58,1950,2007
el sector privado y el,59,1950,2008
el servicio de impuestos internos,59,1950,2008
el ámbito de su competencia,59,1950,2008
en el acceso a los,59,1950,2008
en el capital social de,59,1950,2008
en el palacio federal legislativo,59,1950,2008
en el periódico oficial del,59,1950,2008
en el sector público como,59,1950,2008
en la asignación de los,59,1950,2008
en la zona metropolitana de,59,1950,2008
en los diferentes niveles de,59,1950,2008
en los servicios de salud,59,1950,2008
en los términos que establezca,59,1950,2008
en todas las áreas de,59,1950,2008
escuela superior de administración pública,59,1950,2008
europea del carbón y del,59,1950,2008
explotación de la mano de,59,1950,2008
explotación de minas y canteras,59,1950,2008
fet y de las jons,59,1950,2008
fiscalía general de la república,59,1950,2008
formas de organización de la,59,1950,2008
fue el caso de los,59,1950,2008
fundamento en lo dispuesto por,59,1950,2008
hecho el depósito de ley,59,1950,2008
la asignación de los recursos,59,1950,2008
la búsqueda de soluciones a,59,1950,2008
la comunidad europea del carbón,59,1950,2008
la definición de la política,59,1950,2008
la firma de los acuerdos,59,1950,2008
la fiscalía general de la,59,1950,2008
la historia colonial de venezuela,59,1950,2008
la ley de la comisión,59,1950,2008
la ley de la renta,59,1950,2008
la ley general de educación,59,1950,2008
la libertad de la cultura,59,1950,2008
la mano de obra calificada,59,1950,2008
la organización del tratado del,59,1950,2008
la participación de las organizaciones,59,1950,2008
la población en edad de,59,1950,2008
la provincia de la pampa,59,1950,2008
la situación de los derechos,59,1950,2008
la universidad de texas en,59,1950,2008
las clases medias y altas,59,1950,2008
las empresas pequeñas y medianas,59,1950,2008
las relaciones de producción en,59,1950,2008
lo largo de la década,59,1950,2008
los derechos humanos de la,59,1950,2008
los derechos humanos en el,59,1950,2008
los distintos niveles de la,59,1950,2008
los medios de comunicación no,59,1950,2008
los programas y proyectos de,59,1950,2008
los propietarios de los medios,59,1950,2008
los sectores más pobres de,59,1950,2008
marco en el que se,59,1950,2008
menor en su grado mínimo,56,1950,2005
ministerio de información y turismo,59,1950,2008
ministerio de trabajo y seguridad,59,1950,2008
nacional de apelaciones en lo,59,1950,2008
naciones unidas para los refugiados,59,1950,2008
organización del tratado del atlántico,59,1950,2008
parte de un proceso de,59,1950,2008
por parte de las organizaciones,59,1950,2008
presidente de la asamblea general,59,1950,2008
presidente de la republica considerando,55,1950,2004
proceso de acumulación de capital,59,1950,2008
público de la propiedad del,59,1950,2008
república federal de alemania y,59,1950,2008
respuesta a las necesidades de,59,1950,2008
reunión de la comisión mixta,59,1950,2008
se ha centrado en la,59,1950,2008
su participación en el mercado,59,1950,2008
tanto en el sector público,59,1950,2008
tasa de crecimiento de las,59,1950,2008
tasas de interés de los,59,1950,2008
todos los países en desarrollo,59,1950,2008
través de la construcción de,59,1950,2008
y la tasa de crecimiento,59,1950,2008
